code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare,code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio,code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI,code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity,code,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr,code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz000005,2019-04-25,2018-12-31,0.105847,0.322408,0.297082,156748626.080000,0.140580,469737792.400000,1058536842.00,1057946242.00,sz000005,2019-04-25,2018-12-31,1.956503,184.001744,0.763580,471.463110,0.330950,0.161160,sz000005,2019-04-25,2018-12-31,0.126085,0.071881,5.834177,8.696552,8.720725,sz000005,2019-04-25,2018-12-31,1.144871,0.832409,0.044174,0.022800,0.494040,1.976441,sz000005,2019-04-25,2018-12-31,0.562243,0.437757,0.366340,6.253261,-0.194978,-0.604757,-0.194978,sz000005,2019-04-25,2018-12-31,0.105847,2.145809,0.161160,0.949349,0.322408,0.909093,0.840083,0.422158
sz000005,2020-05-23,2019-12-31,0.111282,0.323011,0.246269,178498643.450000,0.165028,539883725.670000,1058536842.00,1057946242.00,sz000005,2020-05-23,2019-12-31,1.530684,235.189021,0.899150,400.378319,0.329666,0.179615,sz000005,2020-05-23,2019-12-31,0.108142,-0.028699,0.138757,0.173542,0.173909,sz000005,2020-05-23,2019-12-31,1.245190,0.896397,0.087492,-0.163771,0.425337,1.740152,sz000005,2020-05-23,2019-12-31,0.526922,0.473078,0.433035,8.698726,0.022231,0.068823,0.022231,sz000005,2020-05-23,2019-12-31,0.111282,1.959906,0.179615,0.978654,0.323011,0.886548,0.885041,0.411672
sz000005,2021-04-30,2020-12-31,-0.268119,-0.969606,0.200387,-386796160.830000,-0.366040,394617447.210000,1058536842.00,1057946242.00,sz000005,2021-04-30,2020-12-31,1.072193,335.760489,1.383620,260.186991,0.268986,0.145056,sz000005,2021-04-30,2020-12-31,-0.248660,-0.185849,-3.166942,-3.218182,-3.218045,sz000005,2021-04-30,2020-12-31,1.214773,1.202708,0.122687,-0.119329,0.460089,1.852158,sz000005,2021-04-30,2020-12-31,0.554440,0.445560,0.434995,-17.158866,0.291721,,0.291721,sz000005,2021-04-30,2020-12-31,-0.268119,1.903022,0.145056,1.001733,-0.969606,1.003593,1.058279,-0.912930
sz000005,2022-04-27,2021-12-31,0.106371,0.363619,0.213932,139461103.140000,0.131348,373162677.530000,1058536842.00,1057946242.00,sz000005,2022-04-27,2021-12-31,1.573058,228.853624,21.316072,16.888665,0.283397,0.155191,sz000005,2022-04-27,2021-12-31,0.114408,0.008799,1.361099,1.359234,1.359377,sz000005,2022-04-27,2021-12-31,1.471567,1.455407,0.169240,-0.113302,0.403818,1.677340,sz000005,2022-04-27,2021-12-31,0.540798,0.459202,0.493540,,0.727686,2.001232,0.727686,sz000005,2022-04-27,2021-12-31,0.106371,1.890742,0.155191,0.996957,0.363619,0.763961,1.006617,0.472837
sz000006,2014-04-23,2014-03-31,0.007511,0.114850,0.353065,30196417.500000,0.492677,,1349995046.00,1338241583.00,sz000006,2014-04-23,2014-03-31,15.062463,5.975119,0.030417,2958.862124,0.033625,0.026165,sz000006,2014-04-23,2014-03-31,0.153037,0.021198,-0.514800,-0.501094,-0.502052,sz000006,2014-04-23,2014-03-31,2.380588,0.678814,0.636483,-0.052842,0.587210,2.422541,sz000006,2014-04-23,2014-03-31,0.783395,0.216605,0.383090,2.790209,-0.346617,-3.017992,-0.346617,sz000006,2014-04-23,2014-03-31,0.007511,2.456661,0.026165,1.017379,0.114850,0.748151,0.641604,0.239263
sz000006,2015-04-24,2015-03-31,0.047603,0.151535,0.332582,210517130.380000,0.502915,,1349995046.00,1338897143.00,sz000006,2015-04-24,2015-03-31,84.197198,1.068919,0.143769,626.004753,0.143112,0.116145,sz000006,2015-04-24,2015-03-31,0.060888,0.201415,5.971593,5.552632,5.562986,sz000006,2015-04-24,2015-03-31,1.997340,0.774707,0.313821,0.301918,0.636332,2.749764,sz000006,2015-04-24,2015-03-31,0.816893,0.183107,0.337922,5.990271,-0.532247,-3.512375,-0.532247,sz000006,2015-04-24,2015-03-31,0.047603,2.824007,0.116145,0.957750,0.151535,0.748029,0.833063,0.243174
sz000006,2016-04-23,2016-03-31,0.011050,0.130541,0.443141,49930386.480000,0.195511,,1349995046.00,1340266070.00,sz000006,2016-04-23,2016-03-31,26.773725,3.361505,0.025556,3521.745034,0.036637,0.030017,sz000006,2016-04-23,2016-03-31,0.024057,0.050292,-0.762820,-0.757697,-0.757923,sz000006,2016-04-23,2016-03-31,2.759849,0.569067,0.477445,0.063720,0.644468,2.812685,sz000006,2016-04-23,2016-03-31,0.814423,0.185577,0.327779,2.071517,1.371039,10.502717,1.371039,sz000006,2016-04-23,2016-03-31,0.011050,2.884830,0.030017,0.977527,0.130541,0.853512,0.517262,0.295684
sz000006,2017-04-27,2017-03-31,0.020537,0.096408,0.226901,112595341.170000,0.617507,,1349995046.00,1344883896.00,sz000006,2017-04-27,2017-03-31,170.821492,0.526866,0.121740,739.280364,0.104551,0.088358,sz000006,2017-04-27,2017-03-31,0.150434,0.037898,1.255046,1.124309,1.127892,sz000006,2017-04-27,2017-03-31,1.958063,0.717526,0.616179,-0.025979,0.604804,2.530390,sz000006,2017-04-27,2017-03-31,0.848744,0.151256,0.370172,5.860090,0.027923,0.289630,0.027923,sz000006,2017-04-27,2017-03-31,0.020537,2.613756,0.088358,0.922408,0.096408,0.741576,0.829354,0.156753
sz000006,2018-04-27,2018-03-31,0.050116,0.590586,0.229650,286468996.250000,0.731844,,1349995046.00,1348267407.00,sz000006,2018-04-27,2018-03-31,49.443079,1.820275,0.053472,1683.124964,0.051264,0.039967,sz000006,2018-04-27,2018-03-31,0.145818,-0.160774,1.544235,1.756827,1.755738,sz000006,2018-04-27,2018-03-31,2.127043,0.342878,0.245233,-0.359478,0.461604,1.857369,sz000006,2018-04-27,2018-03-31,0.749193,0.250807,0.497892,13.836403,-0.308806,-0.522880,-0.308806,sz000006,2018-04-27,2018-03-31,0.050116,2.125127,0.039967,0.999088,0.590586,0.959014,0.927727,0.663801
sz000006,2019-04-30,2019-03-31,0.017732,0.279760,0.392680,115678853.590000,0.517719,,1349995046.00,1347786178.00,sz000006,2019-04-30,2019-03-31,53.711491,1.675619,0.038577,2333.000815,0.038882,0.030011,sz000006,2019-04-30,2019-03-31,0.077651,0.259322,-0.596191,-0.612736,-0.612582,sz000006,2019-04-30,2019-03-31,1.943587,0.763586,0.600459,0.438023,0.527107,2.114643,sz000006,2019-04-30,2019-03-31,0.773322,0.226678,0.422069,5.623743,-0.405169,-1.448274,-0.405169,sz000006,2019-04-30,2019-03-31,0.017732,2.203419,0.030011,0.958533,0.279760,0.862250,0.822182,0.394624
sz000006,2020-04-30,2020-03-31,0.018818,0.215589,0.478154,140609340.520000,0.606101,,1349995046.00,1348307972.00,sz000006,2020-04-30,2020-03-31,39.998512,2.250084,0.043378,2074.769997,0.053136,0.041976,sz000006,2020-04-30,2020-03-31,0.087973,0.093467,0.215515,0.154689,0.153951,sz000006,2020-04-30,2020-03-31,3.118139,1.120790,0.590924,0.085166,0.523106,2.096900,sz000006,2020-04-30,2020-03-31,0.787528,0.212472,0.419148,6.313010,-0.380227,-1.763666,-0.380227,sz000006,2020-04-30,2020-03-31,0.018818,2.285105,0.041976,0.909984,0.215589,0.768592,0.841479,0.333340
sz000006,2021-04-29,2021-03-31,0.035921,0.309523,0.500227,284231226.160000,0.745233,,1349995046.00,1349995046.00,sz000006,2021-04-29,2021-03-31,69.473889,1.295451,0.059855,1503.626054,0.076356,0.058328,sz000006,2021-04-29,2021-03-31,0.112227,0.047096,1.021425,1.104430,1.105268,sz000006,2021-04-29,2021-03-31,2.988335,1.155222,0.786041,-0.011148,0.494008,1.976315,sz000006,2021-04-29,2021-03-31,0.765388,0.234612,0.445691,10.713373,0.337131,1.089194,0.337131,sz000006,2021-04-29,2021-03-31,0.035921,2.099368,0.058328,0.947728,0.309523,0.777558,0.911886,0.436536
sz000006,2022-04-28,2022-03-31,0.005795,0.128249,0.469822,45065519.040000,0.234629,,1349995046.00,1349995046.00,sz000006,2022-04-28,2022-03-31,18.389765,4.894027,0.011521,7811.879694,0.017975,0.014918,sz000006,2022-04-28,2022-03-31,0.007362,0.464558,-0.841448,-0.835088,-0.835055,sz000006,2022-04-28,2022-03-31,2.196184,0.371417,0.298783,0.926865,0.649948,2.856719,sz000006,2022-04-28,2022-03-31,0.830576,0.169424,0.302100,1.990511,-0.348026,-2.713682,-0.348026,sz000006,2022-04-28,2022-03-31,0.005795,3.071955,0.014918,0.985941,0.128249,0.793702,0.516527,0.312825
sz000006,2014-08-15,2014-06-30,0.012322,0.099049,0.394527,48681205.320000,0.351905,491488388.680000,1349995046.00,1338897143.00,sz000006,2014-08-15,2014-06-30,28.618544,6.289628,0.050272,3580.514530,0.059507,0.046858,sz000006,2014-08-15,2014-06-30,0.058134,0.057258,-0.820580,-0.818091,-0.818099,sz000006,2014-08-15,2014-06-30,2.189369,0.617958,0.547230,0.058027,0.638944,2.769652,sz000006,2014-08-15,2014-06-30,0.800708,0.199292,0.331638,2.411771,-0.293365,-2.961832,-0.293365,sz000006,2014-08-15,2014-06-30,0.012322,2.629961,0.046858,1.009463,0.099049,0.760488,0.585367,0.222499
sz000006,2015-08-29,2015-06-30,0.061677,0.132690,0.337362,268380231.130000,0.531092,2022614399.840000,1349995046.00,1341487400.00,sz000006,2015-08-29,2015-06-30,124.219989,1.449042,0.207043,869.385379,0.212799,0.171963,sz000006,2015-08-29,2015-06-30,0.090351,0.069121,4.513015,4.252747,4.251790,sz000006,2015-08-29,2015-06-30,2.091345,0.746215,0.234453,0.058483,0.632586,2.721727,sz000006,2015-08-29,2015-06-30,0.810141,0.189859,0.339856,4.173619,-0.311782,-2.349703,-0.311782,sz000006,2015-08-29,2015-06-30,0.061677,2.810886,0.171963,0.961631,0.132690,0.744547,0.760400,0.234371
sz000006,2016-08-19,2016-06-30,0.023401,0.122057,0.425780,106029659.440000,0.193153,868689205.800000,1349995046.00,1345151388.00,sz000006,2016-08-19,2016-06-30,50.409434,3.570760,0.059485,3025.996619,0.081910,0.067271,sz000006,2016-08-19,2016-06-30,0.023024,0.114897,-0.604927,-0.604603,-0.604448,sz000006,2016-08-19,2016-06-30,2.447735,0.541233,0.444990,0.166431,0.661826,2.957061,sz000006,2016-08-19,2016-06-30,0.818422,0.181578,0.309005,2.612066,1.262157,10.340713,1.262157,sz000006,2016-08-19,2016-06-30,0.023401,2.960077,0.067271,0.962799,0.122057,0.742897,0.617161,0.266217
sz000006,2017-08-18,2017-06-30,0.049837,0.140835,0.281929,263304766.460000,0.686004,1869597910.470000,1349995046.00,1345169160.00,sz000006,2017-08-18,2017-06-30,277.334527,0.649036,0.183142,982.842199,0.169228,0.142813,sz000006,2017-08-18,2017-06-30,0.156949,-0.008448,1.483312,1.445767,1.445079,sz000006,2017-08-18,2017-06-30,1.769379,0.651092,0.588257,-0.094781,0.604202,2.526542,sz000006,2017-08-18,2017-06-30,0.846376,0.153624,0.370197,7.268605,0.427615,3.036283,0.427615,sz000006,2017-08-18,2017-06-30,0.049837,2.613841,0.142813,0.947975,0.140835,0.736316,0.862422,0.221782
sz000006,2018-08-17,2018-06-30,0.073576,0.425784,0.389920,449451656.420000,0.720002,1055586030.090000,1349995046.00,1348307972.00,sz000006,2018-08-17,2018-06-30,121.237798,1.484685,0.092808,1939.490917,0.106239,0.083663,sz000006,2018-08-17,2018-06-30,0.145189,-0.070544,0.706964,0.666306,0.666498,sz000006,2018-08-17,2018-06-30,2.072596,0.533460,0.460143,-0.213713,0.511133,2.045548,sz000006,2018-08-17,2018-06-30,0.768030,0.231970,0.448071,8.105208,-0.020119,-0.047252,-0.020119,sz000006,2018-08-17,2018-06-30,0.073576,2.231695,0.083663,0.925503,0.425784,0.877141,0.876623,0.553742
sz000006,2019-08-16,2019-06-30,0.032980,0.222811,0.398074,212452865.000000,0.490138,953510762.070000,1349995046.00,1348307972.00,sz000006,2019-08-16,2019-06-30,124.732082,1.443093,0.082799,2173.929792,0.083754,0.065527,sz000006,2019-08-16,2019-06-30,0.069421,0.287082,-0.527307,-0.510873,-0.510998,sz000006,2019-08-16,2019-06-30,2.007519,0.799547,0.726769,0.472542,0.584785,2.408388,sz000006,2019-08-16,2019-06-30,0.792865,0.207135,0.365853,5.688158,0.709035,3.182225,0.709035,sz000006,2019-08-16,2019-06-30,0.032980,2.359287,0.065527,0.957434,0.222811,0.819882,0.824196,0.329727
sz000006,2020-08-28,2020-06-30,0.032325,0.192908,0.451503,231841925.220000,0.603835,1201825564.160000,1349995046.00,1348307972.00,sz000006,2020-08-28,2020-06-30,68.667417,2.621331,0.084595,2127.777333,0.099569,0.078260,sz000006,2020-08-28,2020-06-30,0.094259,-0.038407,0.091263,0.069011,0.068879,sz000006,2020-08-28,2020-06-30,2.754513,0.953733,0.589122,-0.142868,0.521257,2.088805,sz000006,2020-08-28,2020-06-30,0.779281,0.220719,0.416602,5.257742,-0.195475,-1.013308,-0.195475,sz000006,2020-08-28,2020-06-30,0.032325,2.283216,0.078260,0.937795,0.192908,0.758534,0.809804,0.314048
sz000006,2021-08-27,2021-06-30,0.052245,0.275607,0.473055,406154293.000000,0.766894,1473670564.780000,1349995046.00,1349995046.00,sz000006,2021-08-27,2021-06-30,101.444049,1.774377,0.083910,2145.144400,0.110842,0.086189,sz000006,2021-08-27,2021-06-30,0.115479,0.253415,0.751859,0.784606,0.784949,sz000006,2021-08-27,2021-06-30,2.396490,0.664951,0.225731,0.381433,0.574496,2.350155,sz000006,2021-08-27,2021-06-30,0.790109,0.209891,0.366113,7.307527,-2.400873,-8.711212,-2.400873,sz000006,2021-08-27,2021-06-30,0.052245,2.301792,0.086189,0.955509,0.275607,0.803153,0.863155,0.397561
sz000006,2022-08-25,2022-06-30,0.029026,0.177509,0.407251,240396824.580000,0.278805,1354279105.660000,1349995046.00,1349995046.00,sz000006,2022-08-25,2022-06-30,72.793627,2.472744,0.049611,3628.223789,0.067671,0.056349,sz000006,2022-08-25,2022-06-30,0.028435,0.304094,-0.408115,-0.426087,-0.425950,sz000006,2022-08-25,2022-06-30,2.378489,0.489577,0.427751,0.503505,0.662343,2.961586,sz000006,2022-08-25,2022-06-30,0.836011,0.163989,0.289818,4.021714,0.179025,1.008538,0.179025,sz000006,2022-08-25,2022-06-30,0.029026,3.131342,0.056349,0.926716,0.177509,0.759662,0.751350,0.310998
sz000006,2014-10-28,2014-09-30,0.059817,0.366831,0.416331,238386906.080000,0.427021,,1349995046.00,1338897143.00,sz000006,2014-10-28,2014-09-30,38.292157,7.051052,0.060496,4463.121545,0.075029,0.060380,sz000006,2014-10-28,2014-09-30,0.042344,0.067535,-0.339045,-0.332958,-0.332980,sz000006,2014-10-28,2014-09-30,1.949835,0.525264,0.343532,0.082603,0.653123,2.882864,sz000006,2014-10-28,2014-09-30,0.832327,0.167673,0.316195,5.482334,-1.448409,-3.948434,-1.448409,sz000006,2014-10-28,2014-09-30,0.059817,2.686959,0.060380,1.005094,0.366831,0.759105,0.817596,0.591052
sz000006,2015-10-28,2015-09-30,0.066016,0.124746,0.356758,287596830.690000,0.403893,,1349995046.00,1341487400.00,sz000006,2015-10-28,2015-09-30,142.039786,1.900876,0.191648,1408.833965,0.234918,0.191006,sz000006,2015-10-28,2015-09-30,0.085227,0.071780,0.206429,0.155493,0.155355,sz000006,2015-10-28,2015-09-30,2.409722,0.353932,0.276948,0.065672,0.649400,2.852255,sz000006,2015-10-28,2015-09-30,0.819732,0.180268,0.323713,3.253075,-0.386677,-3.099713,-0.386677,sz000006,2015-10-28,2015-09-30,0.066016,2.878445,0.191006,0.962543,0.124746,0.744854,0.692599,0.241810
sz000006,2016-10-31,2016-09-30,0.026203,0.104541,0.413406,119772699.770000,0.188453,,1349995046.00,1345151388.00,sz000006,2016-10-31,2016-09-30,65.991640,4.091427,0.078185,3453.338477,0.104097,0.085946,sz000006,2016-10-31,2016-09-30,0.021859,0.126804,-0.583540,-0.586543,-0.586442,sz000006,2016-10-31,2016-09-30,2.205881,0.526746,0.437263,0.181651,0.681010,3.134892,sz000006,2016-10-31,2016-09-30,0.826903,0.173097,0.288379,2.349927,1.323870,12.663702,1.323870,sz000006,2016-10-31,2016-09-30,0.026203,3.051139,0.085946,0.955834,0.104541,0.731404,0.574455,0.248812
sz000006,2017-10-28,2017-09-30,0.067113,0.152465,0.304757,353606594.930000,0.743140,,1349995046.00,1345169160.00,sz000006,2017-10-28,2017-09-30,340.949515,0.791906,0.220813,1222.753165,0.208461,0.175748,sz000006,2017-10-28,2017-09-30,0.174052,-0.052656,1.952314,1.962264,1.962337,sz000006,2017-10-28,2017-09-30,1.658716,0.633312,0.575728,-0.160235,0.603675,2.523182,sz000006,2017-10-28,2017-09-30,0.844668,0.155332,0.368960,6.548210,0.465087,3.050445,0.465087,sz000006,2017-10-28,2017-09-30,0.067113,2.611518,0.175748,0.959079,0.152465,0.753359,0.847287,0.238857
sz000006,2018-10-27,2018-09-30,0.088331,0.342144,0.389828,545339960.710000,0.718328,,1349995046.00,1348307972.00,sz000006,2018-10-27,2018-09-30,174.861686,1.544078,0.141530,1907.725680,0.157637,0.124507,sz000006,2018-10-27,2018-09-30,0.142198,-0.057428,0.542222,0.484076,0.483885,sz000006,2018-10-27,2018-09-30,2.001776,0.597210,0.529288,-0.191327,0.517918,2.074337,sz000006,2018-10-27,2018-09-30,0.773394,0.226606,0.439927,11.028303,0.428251,1.251669,0.428251,sz000006,2018-10-27,2018-09-30,0.088331,2.246997,0.124507,0.922801,0.342144,0.852154,0.909324,0.441541
sz000006,2019-10-30,2019-09-30,0.071812,0.235126,0.408421,461656378.640000,0.609513,,1349995046.00,1348307972.00,sz000006,2019-10-30,2019-09-30,262.704413,1.027771,0.171477,1574.556705,0.173281,0.135289,sz000006,2019-10-30,2019-09-30,0.096040,0.242771,-0.153452,-0.102200,-0.102146,sz000006,2019-10-30,2019-09-30,2.161024,0.905103,0.772905,0.360205,0.566858,2.308714,sz000006,2019-10-30,2019-09-30,0.789880,0.210120,0.382562,8.589217,0.241690,1.027915,0.241690,sz000006,2019-10-30,2019-09-30,0.071812,2.306579,0.135289,0.978728,0.235126,0.781199,0.883575,0.340640
sz000006,2020-10-29,2020-09-30,0.074272,0.329153,0.446791,527783564.130000,0.636861,,1349995046.00,1348307972.00,sz000006,2020-10-29,2020-09-30,106.749282,2.529291,0.113448,2379.944673,0.131796,0.102959,sz000006,2020-10-29,2020-09-30,0.097574,-0.005611,0.143239,0.129668,0.129685,sz000006,2020-10-29,2020-09-30,2.637564,0.929311,0.645218,-0.095658,0.515526,2.064095,sz000006,2020-10-29,2020-09-30,0.769793,0.230207,0.422524,6.697055,-0.027519,-0.083605,-0.027519,sz000006,2020-10-29,2020-09-30,0.074272,2.266102,0.102959,0.967124,0.329153,0.846578,0.851657,0.456527
sz000006,2021-10-29,2021-09-30,0.074785,0.255485,0.457075,588195041.160000,0.678691,,1349995046.00,1349995046.00,sz000006,2021-10-29,2021-09-30,148.905946,1.813225,0.121536,2221.568975,0.166789,0.130620,sz000006,2021-10-29,2021-09-30,0.093664,0.286619,0.114463,0.105263,0.101072,sz000006,2021-10-29,2021-09-30,2.339245,0.453232,0.202291,0.466792,0.587718,2.425526,sz000006,2021-10-29,2021-09-30,0.799336,0.200664,0.355162,6.437769,-1.600430,-6.264287,-1.600430,sz000006,2021-10-29,2021-09-30,0.074785,2.345354,0.130620,0.955504,0.255485,0.799817,0.847478,0.376917
sz000006,2022-10-28,2022-09-30,0.026236,0.144898,0.400349,215737585.830000,0.133890,,1349995046.00,1349995046.00,sz000006,2022-10-28,2022-09-30,74.201823,3.638725,0.053718,5026.233841,0.071269,0.059650,sz000006,2022-10-28,2022-09-30,0.002270,0.328158,-0.633221,-0.642085,-0.642215,sz000006,2022-10-28,2022-09-30,2.201449,0.504275,0.437691,0.552642,0.687054,3.195439,sz000006,2022-10-28,2022-09-30,0.843900,0.156100,0.266852,2.797643,0.851447,5.876185,0.851447,sz000006,2022-10-28,2022-09-30,0.026236,3.256647,0.059650,0.932074,0.144898,0.768843,0.647783,0.290935
sz000006,2015-04-01,2014-12-31,0.123497,0.220057,0.365552,512453559.510000,0.376320,2328729592.720000,1349995046.00,1338897143.00,sz000006,2015-04-01,2014-12-31,138.925110,2.591324,0.239750,1501.563195,0.271144,0.214418,sz000006,2015-04-01,2014-12-31,0.010138,0.167321,-0.265835,-0.270171,-0.270161,sz000006,2015-04-01,2014-12-31,1.752962,0.492266,0.252128,0.281746,0.641420,2.788780,sz000006,2015-04-01,2014-12-31,0.806059,0.193941,0.328973,6.871547,-0.471482,-2.142543,-0.471482,sz000006,2015-04-01,2014-12-31,0.123497,2.640123,0.214418,0.991369,0.220057,0.747939,0.854472,0.344327
sz000006,2016-03-30,2015-12-31,0.097743,0.120074,0.346431,438785915.090000,0.308707,3654309497.230000,1349995046.00,1340266070.00,sz000006,2016-03-30,2015-12-31,236.343109,1.523209,0.313855,1147.025087,0.366449,0.298839,sz000006,2016-03-30,2015-12-31,0.062554,0.080853,-0.143755,-0.179644,-0.179670,sz000006,2016-03-30,2015-12-31,2.458832,0.484841,0.417694,0.088825,0.646151,2.826062,sz000006,2016-03-30,2015-12-31,0.824234,0.175766,0.326499,3.593819,-0.083097,-0.692052,-0.083097,sz000006,2016-03-30,2015-12-31,0.097743,2.867971,0.298839,0.949786,0.120074,0.739794,0.721745,0.224881
sz000006,2017-03-30,2016-12-31,0.165687,0.239333,0.291261,803876525.510000,0.576729,3358826445.850000,1349995046.00,1345151388.00,sz000006,2017-03-30,2016-12-31,300.349713,1.198603,0.295604,1217.845384,0.311679,0.259631,sz000006,2017-03-30,2016-12-31,0.139323,0.036752,0.832047,0.868157,0.868208,sz000006,2017-03-30,2016-12-31,2.433239,0.742604,0.638493,-0.020451,0.610499,2.567389,sz000006,2017-03-30,2016-12-31,0.841470,0.158530,0.359164,7.089565,0.508638,2.125234,0.508638,sz000006,2017-03-30,2016-12-31,0.165687,2.753063,0.259631,0.968533,0.239333,0.869622,0.858948,0.320409
sz000006,2018-03-30,2017-12-31,0.152396,0.277242,0.297145,820482505.600000,0.596770,2959450243.710000,1349995046.00,1348267407.00,sz000006,2018-03-30,2017-12-31,339.765820,1.059553,0.283383,1270.364502,0.273192,0.224965,sz000006,2018-03-30,2017-12-31,0.112412,-0.002312,0.020657,0.034483,0.034750,sz000006,2018-03-30,2017-12-31,1.665170,0.566933,0.475816,-0.075609,0.565648,2.302279,sz000006,2018-03-30,2017-12-31,0.805427,0.194573,0.399446,5.644841,0.238856,0.861543,0.238856,sz000006,2018-03-30,2017-12-31,0.152396,2.488464,0.224965,0.981906,0.277242,0.854467,0.822847,0.394315
sz000006,2019-03-30,2018-12-31,0.148612,0.367510,0.387866,923127396.150000,0.647590,2511844429.360000,1349995046.00,1347786178.00,sz000006,2019-03-30,2018-12-31,274.585866,1.311065,0.229199,1570.689809,0.239102,0.188318,sz000006,2019-03-30,2018-12-31,0.113132,0.030198,0.125103,0.085121,0.085159,sz000006,2019-03-30,2018-12-31,1.917972,0.733976,0.671316,-0.037939,0.528236,2.119705,sz000006,2019-03-30,2018-12-31,0.770307,0.229693,0.429909,13.075800,0.639642,1.740477,0.639642,sz000006,2019-03-30,2018-12-31,0.148612,2.267374,0.188318,0.947045,0.367510,0.863554,0.923523,0.460821
sz000006,2020-04-09,2019-12-31,0.123892,0.225942,0.452121,843064948.920000,0.593456,3731330139.730000,1349995046.00,1348307972.00,sz000006,2020-04-09,2019-12-31,317.618844,1.133434,0.284012,1267.550125,0.325832,0.254854,sz000006,2020-04-09,2019-12-31,0.086793,0.163156,-0.086730,-0.083539,-0.083593,sz000006,2020-04-09,2019-12-31,2.420668,0.876418,0.589301,0.199215,0.544612,2.195930,sz000006,2020-04-09,2019-12-31,0.792359,0.207641,0.399421,9.759256,-0.052061,-0.230417,-0.052061,sz000006,2020-04-09,2019-12-31,0.123892,2.264090,0.254854,0.950298,0.225942,0.764446,0.897533,0.329306
